npi	city	state	zip	count	average_payment	year
1235103771	TROY	MI	480832015	32	30.715625	2014
1235106691	PHOENIX	AZ	850044527	19	56.63	2014
1235106816	ST LOUIS PARK	MN	55416	47	79.746512097	2014
1235111279	EDGEWOOD	KY	410173403	74	69.84370370366666	2014
1235112673	NEW YORK	NY	100296500	11	69.05	2014
1235113515	PALATKA	FL	321773883	33	77.786969697	2014
1235115239	CHESAPEAKE	VA	233204802	52	266.67846154	2014
1235116229	DULUTH	MN	558022238	36	49.113571428499995	2014
1235117169	PORTSMOUTH	NH	038017128	17	57.78	2014
1235120684	HAGERSTOWN	MD	217405471	73	58.735	2014
1235126525	ROCHESTER	MN	559050001	43	48.809069767	2014
1235126616	OLD BRIDGE	NJ	088573093	76	57.154078947	2014
1235130345	SAINT LOUIS	MO	631312931	21	56.26	2014
1235131723	LAMAR	MO	647591756	26	73.847307692	2014
1235131863	WICHITA	KS	672062361	164	54.1178294575	2014
1235132432	AUSTIN	TX	787451157	57	82.918070175	2014
1235132481	SANTA MARIA	CA	934544736	586	324.62536871500004	2014
1235134438	SHERIDAN	WY	828012705	36	55.180833333	2014
1235137001	CINCINNATI	OH	452192906	270	54.554627193	2014
1235137340	DES MOINES	IA	503143034	330	53.18306442525	2014
1235137944	PHOENIX	AZ	850295226	17	264.72588235	2014
1235138116	WESTWOOD	MA	020902321	98	85.777040816	2014
1235143082	BILLINGS	MT	591010703	85	55.665387324	2014
1235143421	PITTSFORD	NY	145344564	64	68.26	2014
1235144643	DARIEN	IL	605615013	253	87.43498764899999	2014
1235145269	JACKSON	MS	392164606	11	53.3	2014
1235145483	SAN DIEGO	CA	921231810	19	58.68	2014
1235155235	SAN DIEGO	CA	921231810	11	58.68	2014
1235156084	WOODBRIDGE	VA	221922481	324	73.1414698335	2014
1235158890	AMARILLO	TX	791091817	29	53.288275862	2014
1235160656	FORT WORTH	TX	761094415	15	49.258	2014
1235162991	DANVILLE	KY	404221823	310	64.4207507784	2014
1235167826	BOARDMAN	OH	445125623	23	55.084782609	2014
1235168964	BROOKLYN	NY	112291705	122	97.334702381	2014
1235169863	MONROE	CT	064682276	65	90.424	2014
1235170671	COLCHESTER	VT	054465989	61	81.76042777800001	2014
1235175530	WEST SPRINGFIELD	MA	010891820	98	65.01124109599999	2014
1235175886	CULLMAN	AL	35055	57	75.212105263	2014
1235176132	WAUKESHA	WI	531883417	249	52.8073401785	2014
1235182684	SYLVA	NC	287792722	27	49.437037037	2014
1235183351	MORTON GROVE	IL	600532111	90	73.681888889	2014
1235184805	ST AUGUSTINE	FL	320863701	37	83.844324324	2014
1235186537	MOORESVILLE	IN	461581737	82	35.139268293	2014
1235186636	MARIETTA	GA	30067	80	78.711404612	2014
1235190398	TEMPLE	TX	765080001	47	56.244392856999994	2014
1235195033	OCEANSIDE	CA	920564405	56	307.519317215	2014
1235197328	TORRINGTON	CT	067903493	38	59.297368421	2014
1235197716	ESCONDIDO	CA	920253431	155	86.81894153900001	2014
1235199373	SANTA ROSA	CA	954056712	265	58.677351485	2014
1235207051	STATE COLLEGE	PA	168017639	143	77.53456611600001	2014
1235213190	DURHAM	NC	277100001	29	52.910344828	2014
1235221417	ENCINO	CA	914362124	29	58.072413793	2014
1235225780	SPRINGFIELD	IL	62702	171	52.80128655	2014
1235226143	NEENAH	WI	549561993	80	62.765	2014
1235227570	BOSTON	MA	022155400	137	57.727956204	2014
1235232166	KANSAS CITY	KS	66160	184	50.258728834500005	2014
1235233818	THE DALLES	OR	970582562	68	80.355	2014
1235235839	VENICE	FL	342853209	83	60.5485897435	2014
1235237546	ROSWELL	GA	300764907	29	85.78	2014
1235241688	SAN ANTONIO	TX	782401331	57	266.51192982	2014
1235241852	OCEAN SPRINGS	MS	39564	35	52.701714286	2014
1235244047	CHICAGO	IL	606127232	51	57.917647059	2014
1235245341	WEIRTON	WV	260625054	298	52.233573333500004	2014
1235253428	FREMONT	CA	945382299	84	56.1084722225	2014
1235257130	DALLAS	TX	752048102	133	282.552170815	2014
1235275546	OMAHA	NE	681984455	19	58.81	2014
1235285834	LA CROSSE	WI	546015429	25	48.3824	2014
1235297250	TAUNTON	MA	02780	25	77.4616	2014
1235310111	WESTWOOD	MA	020902321	157	58.086878981	2014
1235310715	NEW ORLEANS	LA	701156902	31	50.791290323	2014
1235320151	MARIETTA	GA	300678665	14	78.774285714	2014
1235322363	DEKALB	IL	601159602	17	55.79	2014
1235332933	BROWNSVILLE	TX	785264353	21	263.72	2014
1235336421	FLORENCE	SC	295062710	109	53.41759375	2014
1235337684	SAN DIEGO	CA	921039001	15	58.68	2014
1235340001	CHAPEL HILL	NC	275990001	57	78.92	2014
1235340480	WHITE PLAINS	NY	106042907	143	51.75243589750001	2014
1235342775	SUN CITY WEST	AZ	85375	39	80.65	2014
1235363813	WARNER ROBINS	GA	310888965	100	53.136219806499994	2014
1235365149	NEW YORK	NY	100071831	52	98.52	2014
1235372277	LAGRANGE	IN	46761	51	262.57862745	2014
1235392127	COLUMBIA	SC	292121753	42	65.6475	2014
1235392341	GREENFIELD	WI	532212057	32	50.2521875	2014
1235392713	LEBANON	NH	037561000	11	55.45	2014
1235393216	SLINGERLANDS	NY	121599386	145	77.0001920995	2014
1235395823	CHICAGO	IL	606123806	48	58.812916667	2014
1235399734	BABYLON	NY	117023027	103	75.265483871	2014
1235455056	CORALVILLE	IA	52241	32	49.99375	2014
1235568981	TOLEDO	OH	436172700	23	279.54	2014
1245201763	CLEARWATER	FL	337653305	92	57.505128205	2014
1245203025	EAU CLAIRE	WI	547016149	157	50.956785030999995	2014
1245203090	CENTENNIAL	CO	801124028	63	47.065825359	2014
1245204882	SANDY SPRINGS	GA	303286141	37	53.86972973	2014
1245205111	KALAMAZOO	MI	490082380	174	74.603908046	2014
1245206036	COLUMBUS	NC	287229450	88	50.648863636	2014
1245207869	INDIANAPOLIS	IN	462565630	49	60.021060606	2014
1245208024	CAPE MAY COURT HOUSE	NJ	08210	59	60.66	2014
1245208206	SAINT JOSEPH	MO	645079794	344	51.762030116999995	2014
1245211911	CHANDLER	AZ	852262417	78	77.90820512799999	2014
1245212208	ATLANTA	GA	303121212	24	71.4183333335	2014
1245214212	AUSTIN	TX	787451116	34	52.59469697	2014
1245216928	SAN DIEGO	CA	921303318	75	320.09173333	2014
1245218775	LORAIN	OH	440532382	103	54.132371795	2014
1245223460	TOPEKA	KS	666061679	403	54.055877783	2014
1245225226	BALTIMORE	MD	212294600	70	85.577428571	2014
1245227255	LAFAYETTE	LA	705085783	194	53.30107231033333	2014
1245228766	BOSTON	MA	02115	22	64.406363636	2014
1245232172	AUSTIN	TX	787313100	32	54.928125	2014
1245232842	WICHITA	KS	672063508	177	53.9182550335	2014
1245233410	FORTY FORT	PA	187044968	80	255.5255	2014
1245235456	WEST PLAINS	MO	657753383	73	50.9056416665	2014
1245237304	DECATUR	IL	625213810	210	53.9595454545	2014
1245238740	TEXARKANA	TX	755032732	370	54.426202073	2014
1245239227	PORTSMOUTH	VA	237073213	31	45.219677419	2014
1245239375	MEDFORD	OR	97504	138	54.3101973685	2014
1245240134	JAMESTOWN	TN	38556	56	51.569285714	2014
1245240308	ANCHORAGE	AK	995085230	47	67.89869731799999	2014
1245240712	AUSTIN	TX	787311646	53	54.276037736	2014
1245240761	LEWISTON	ID	835014719	360	53.149237968	2014
1245241124	BELLAIRE	TX	774012121	31	52.794516129	2014
1245243955	GREENSBURG	PA	156013707	131	68.60842882266667	2014
1245248640	CHESAPEAKE	VA	233204941	88	55.511250000000004	2014
1245251768	ORANGE	CA	928683849	14	62.49	2014
1245252691	DALLAS	TX	75230	11	57.25	2014
1245255132	LOUISVILLE	KY	402021675	21	51.114285714	2014
1245257948	WHITTIER	CA	906021006	51	49.372745098	2014
1245258334	STEVENS POINT	WI	544811848	15	54.98	2014
1245259662	CINCINNATI	OH	452192364	19	50.358947368	2014
1245260777	KINGWOOD	WV	265371442	12	63.43	2014
1245263292	HIXSON	TN	373433995	589	254.20210083	2014
1245264407	POMONA	CA	917672918	100	63.45029411750001	2014
1245264621	MINERAL WELLS	TX	760678298	114	52.118833056499994	2014
1245265206	CHARLESTON	WV	253098545	113	51.0902159345	2014
1245266790	ABILENE	TX	796065205	36	264.38	2014
1245269513	RALEIGH	NC	276076000	116	54.041146817	2014
1245270115	EVANSVILLE	IN	47750	34	54.35	2014
1245271568	ERIE	PA	165067201	310	66.29073552975	2014
1245273382	DENTON	TX	762085966	19	52.936842105	2014
1245273390	SARTELL	MN	563772154	127	51.631210664	2014
1245274257	MIDDLEBURG HEIGHTS	OH	441303417	552	56.1284540115	2014
1245276252	FARMINGTON	MO	636401976	147	72.0113320705	2014
1245277466	KISSIMMEE	FL	347414924	302	57.231757458	2014
1245279991	GERMANTOWN	TN	381382205	296	51.121912103499994	2014
1245282896	OKLAHOMA CITY	OK	731081837	12	53.54	2014
1245283209	MISHAWAKA	IN	465451469	18	61.03	2014
1245287697	INDIANAPOLIS	IN	462544670	62	290.16483871	2014
1245288257	GREENSBORO	NC	274011313	133	217.244407375	2014
1245291244	PHOENIX	AZ	850044527	51	55.89745098	2014
1245291350	MANCHESTER	NH	031033502	29	278.34547619	2014
1245291459	NEW YORK	NY	100163256	293	90.9088745385	2014
1245292606	INDIANAPOLIS	IN	462021239	129	54.2532905985	2014
1245293349	WEST BRIDGEWATER	MA	023791506	38	77.232631579	2014
1245293398	BATTLE CREEK	MI	490159393	91	66.3273076925	2014
1245295054	WATERBURY	CT	06708	13	60.9	2014
1245295955	MIDDLETON	WI	535623036	75	52.7808	2014
1245296391	CARROLLTON	GA	301174401	193	73.166165803	2014
1245296417	BOSTON	MA	02115	15	64.62	2014
1245297811	ROCKY MOUNT	NC	278041743	275	79.0077210885	2014
1245301589	SLAYTON	MN	561721017	12	55.6	2014
1245302405	PORTLAND	ME	041023134	99	54.84298015866667	2014
1245305218	CHICO	CA	95926	26	58.68	2014
1245313402	DURHAM	NC	277100001	19	54.8	2014
1245314160	DURHAM	NC	277054699	13	51.099230769	2014
1245323963	PORTLAND	OR	97225	50	75.4522	2014
1245325893	PORTLAND	OR	97225	151	78.2856345395	2014
1245327493	OAKLAND	CA	946092428	96	383.81427083	2014
1245330208	COEUR D ALENE	ID	838146051	14	75.91	2014
1245336486	MUNSTER	IN	463211737	24	80.286666667	2014
1245337302	VISTA	CA	920816642	22	81.589090909	2014
1245340454	LONG BEACH	CA	908061701	327	58.625176829500006	2014
1245348325	ASTORIA	NY	111022448	30	60.339666667	2014
1245351162	BESSEMER	AL	350224500	83	43.851573499	2014
1245355916	BELLEVILLE	IL	622268305	187	74.70229933499999	2014
1245366749	LAURINBURG	NC	283525524	87	73.2353138525	2014
1245383033	JACKSON	MS	392022413	668	53.038084897	2014
1245390350	GREENVILLE	NC	278343701	135	54.9023214285	2014
1245393602	HUNTINGTON BEACH	CA	926477179	238	301.05611905	2014
1245396621	PHILADELPHIA	PA	191044206	20	65.67	2014
1245402635	FORT MYERS	FL	33907	142	62.797038183666665	2014
1245404755	CUYAHOGA FALLS	OH	442231404	93	47.455913978	2014
1245406776	WYANDOTTE	MI	481924668	46	79.894565217	2014
1245407279	JACKSONVILLE	FL	322096511	38	54.312631579	2014
1245407378	WEYMOUTH	MA	021893118	153	57.734558823499995	2014
1245411024	LADSON	SC	294564118	182	76.71276995299999	2014
1245415280	LAGUNA HILLS	CA	926913101	23	86.746521739	2014
1245418490	ALBUQUERQUE	NM	871310001	12	53.9	2014
1245420181	PITTSBURGH	PA	152132536	13	52.873076923	2014
1245432210	NEWARK	DE	197180001	53	59.452830189	2014
1245433234	ALEXANDRIA	LA	713013900	71	51.289515103	2014
1245437367	BABYLON	NY	117023027	124	65.697956989	2014
1245438597	CHESTERFIELD	MO	630172152	34	55.432647059	2014
1245449172	FORT WAYNE	IN	46814	38	78.391315789	2014
1245450295	SPRINGFIELD	MA	011043333	72	286.779875	2014
1245454388	BOONE	NC	286074917	52	52.667307692	2014
1245478452	OCALA	FL	344719107	73	83.786849315	2014
1245482280	PORTLAND	OR	972092516	83	290.40606638500003	2014
1245488675	JOHNSTOWN	PA	159043650	31	54.363225806	2014
1245490853	DALLAS	TX	753907201	17	62.55	2014
1245492875	PHILADELPHIA	PA	19104	15	65.53	2014
1245493550	MIAMI	FL	331362137	13	46.03	2014
1245529189	BETHESDA	MD	208171809	415	289.492304215	2014
1245575919	LAGUNA HILLS	CA	926372752	21	290.2052381	2014
1245657840	PLANO	TX	750938271	86	281.06075587	2014
1255303517	JACKSON	MS	392164601	217	254.645315805	2014
1255304655	SCOTTSDALE	AZ	852583188	113	56.128938053	2014
1255305124	FLINT	MI	485071040	761	79.5915866385	2014
1255305405	MONONGAHELA	PA	150631013	20	55.45	2014
1255309084	SAN ANTONIO	TX	78251	60	72.788666667	2014
1255309803	SACRAMENTO	CA	958211618	350	364.57491138	2014
1255310629	CHAMPAIGN	IL	61821	156	51.717278226000005	2014
1255312245	HOUSTON	TX	770902632	85	53.297176471	2014
1255313136	GREENVILLE	NC	278345758	155	74.29105188349999	2014
1255315057	ALBUQUERQUE	NM	871107640	22	76.322272727	2014
1255316329	CONCORD	NC	280252402	36	67.975	2014
1255317210	WESTWOOD	MA	020902321	652	34.790531754499995	2014
1255317715	SACRAMENTO	CA	958171460	108	54.74287037	2014
1255318291	SOMERSWORTH	NH	038786523	25	56.6172	2014
1255319869	LAFAYETTE	LA	705085783	62	38.0234204545	2014
1255321154	SEVIERVILLE	TN	378625047	29	51.761034483	2014
1255321329	GREENSBORO	NC	274016304	46	76.930652174	2014
1255321824	PENSACOLA	FL	325146050	463	62.07795583066667	2014
1255321915	DESOTO	TX	751152306	92	85.6328125	2014
1255323606	TEMPLE TERRACE	FL	336370925	18	75.225	2014
1255323879	CIRCLEVILLE	OH	431132108	75	280.66733333	2014
1255325981	LOUISVILLE	KY	402074605	213	51.355697287	2014
1255331476	VENICE	FL	342923190	347	83.381152738	2014
1255334934	RALEIGH	NC	276125243	99	50.537575758	2014
1255337663	BEND	OR	977014281	25	55.41	2014
1255338026	CLYDE	NC	287217430	67	51.937313433	2014
1255339552	OGDEN	UT	844033271	39	76.2481944445	2014
1255339628	BISMARCK	ND	585014112	596	240.41295544	2014
1255344644	MIDDLETOWN	NY	109414028	13	59.6	2014
1255345955	ASHLAND	KY	411012843	367	52.3803192785	2014
1255350831	SALEM	VA	241537357	14	65.858571429	2014
1255351110	JACKSONVILLE	NC	285467369	264	76.218685446	2014
1255352779	PALM BEACH GARDENS	FL	334102823	18	58.556666667	2014
1255353033	CHALMETTE	LA	70043	32	49.8575	2014
1255353389	SOMERVILLE	NJ	088764143	32	301.769375	2014
1255354262	KALAMAZOO	MI	490481640	13	51.186923077	2014
1255354312	HACKENSACK	NJ	076015804	52	86.960769231	2014
1255354486	SIMI VALLEY	CA	930653505	44	327.341666665	2014
1255355285	MESA	AZ	852061744	380	54.0670173455	2014
1255357513	HUMBLE	TX	773385317	15	83.983333333	2014
1255361259	EATONTOWN	NJ	077242264	82	292.877254785	2014
1255366175	FAYETTEVILLE	NC	283055551	105	76.663238095	2014
1255369732	LAWRENCEVILLE	GA	300450000	203	55.4819298245	2014
1255371480	NEWPORT BEACH	CA	926634162	14	62.49	2014
1255372116	NEWPORT BEACH	CA	926607901	120	91.084166667	2014
1255375804	BURLINGTON	VT	054011473	16	61.26	2014
1255376810	IRVINE	CA	926183167	74	49.2603235295	2014
1255377180	WILMINGTON	DE	198064047	21	87.974285714	2014
1255377222	PROVO	UT	846043305	23	80.21173913	2014
1255377321	EVANSVILLE	IN	47750	11	54.35	2014
1255377446	PHOENIX	AZ	850062622	36	292.05055556	2014
1255384368	INDIANAPOLIS	IN	462781381	84	51.994404762	2014
1255385902	MURFREESBORO	TN	371292567	25	60.29	2014
1255386348	CHATTANOOGA	TN	374041916	277	257.30663592499997	2014
1255386843	BLUE ASH	OH	452426251	45	54.125777778	2014
1255389854	W BURLINGTON	IA	526551679	56	53.81	2014
1255390761	SEATTLE	WA	98133	37	84.783783784	2014
1255394862	INDIANAPOLIS	IN	462545162	22	53.155	2014
1255395034	TOLEDO	OH	43614	35	53.503428571	2014
1255395398	FREMONT	CA	945381716	15	63.25	2014
1255395695	KANSAS CITY	KS	661121646	52	47.849038462	2014
1255395851	NORWOOD	MA	020623319	91	83.989340659	2014
1255397766	BRADENTON	FL	342119456	73	83.157671233	2014
1255398178	BREMERTON	WA	983104203	54	56.118518519	2014
1255399630	ALBUQUERQUE	NM	871094479	28	66.349642857	2014
1255417150	STATEN ISLAND	NY	103054634	133	98.071712206	2014
1255420030	MINOT	ND	587014406	16	52.00125	2014
1255421467	SALEM	OR	973018380	154	80.741493506	2014
1255422887	LEXINGTON	KY	405083008	97	48.967064934999996	2014
1255423331	BELLEVUE	WA	980043817	51	92.22727272750001	2014
1255429700	PALMDALE	CA	935514486	53	319.548	2014
1255430161	REDDING	CA	96001	37	58.68	2014
1255432068	ISELIN	NJ	088302652	19	60.013157895	2014
1255432266	OCEANSIDE	CA	920563622	13	82.550769231	2014
1255432878	MERRITT ISLAND	FL	329534851	62	70.456263889	2014
1255434437	SCOTTSBORO	AL	357682428	33	46.033939394	2014
1255436028	PASADENA	CA	911052699	67	298.54418505	2014
1255442737	LYNNWOOD	WA	980364746	21	53.053333333	2014
1255444600	BOONE	NC	286074917	171	53.227836257	2014
1255445151	WEST SPRINGFIELD	MA	010893311	174	79.978045977	2014
1255455044	TRINITY	FL	346551784	58	83.981875	2014
1255496493	POST FALLS	ID	838546731	40	52.30875	2014
1255500781	IOWA CITY	IA	522459571	82	284.36390244	2014
1255503553	WILLOUGHBY	OH	440949668	165	278.66685185	2014
1255508032	NEW YORK	NY	100215663	11	63.76	2014
1255509576	PRINCE FREDERICK	MD	206783275	320	54.630900237	2014
1255510509	GREENVILLE	SC	296054630	32	73.9575	2014
1255516183	MARIETTA	GA	300609411	58	66.29137777766667	2014
1255522082	PHOENIX	AZ	850044527	74	80.3533425925	2014
1255523551	NIAGARA	WI	541511043	23	84.68	2014
1255524435	WAKE FOREST	NC	27587	94	78.930957447	2014
1255533857	CHICO	CA	959263315	25	89.43	2014
1255538393	KANSAS CITY	MO	641542778	70	56.32	2014
1255541470	DETROIT	MI	482012018	14	59.306428571	2014
1255545687	MAPLE GROVE	MN	553694494	31	78.726774194	2014
1255547998	HOUSTON	TX	770574817	93	53.1340843855	2014
1255566642	VICTORIA	TX	779043102	99	71.44883004900001	2014
1255569638	WEST SPRINGFIELD	MA	010893311	15	74.660666667	2014
1255572103	CULLMAN	AL	350581271	62	83.4489732145	2014
1255577045	FULTON	MD	207592565	196	286.227428315	2014
1255580593	ALLEGAN	MI	490101563	40	49.41725	2014
1255590261	MELBOURNE	FL	329408135	42	80.31547619	2014
1255592994	MESA	AZ	852093316	114	56.991095890500006	2014
1255594206	SARASOTA	FL	342392600	21	53.07952381	2014
1255596722	RENO	NV	895034540	19	83.785263158	2014
1255597951	TUCSON	AZ	857126305	15	56.63	2014
1255598314	SPRING	TX	773798423	26	64.21	2014
1255618468	WOODLAND PARK	NJ	074242556	18	333.46333333	2014
1255622585	CHARLESTON	SC	294258908	27	79.96	2014
1255635405	DETROIT	MI	482362148	278	58.396297071	2014
1255652285	FAIRBANKS	AK	99709	16	304.6	2014
1255659181	LOS ANGELES	CA	900171901	70	58.68	2014
1255675062	BROOKLYN	NY	112042567	42	332.19619048	2014
1265400287	MERCERVILLE	NJ	086193882	133	56.599323308	2014
1265400527	OKLAHOMA CITY	OK	731045020	14	53.54	2014
1265400980	KANSAS CITY	MO	641161636	212	56.182264151	2014
1265401202	SPOKANE	WA	992042756	1149	297.750474325	2014
1265402143	NEWARK	NJ	071122027	29	60.790344828	2014
1265403760	MOREHEAD CITY	NC	285574306	133	78.27350467299999	2014
1265404115	WILLMAR	MN	562014242	45	267.888	2014
1265407142	NAPLES	FL	34102	636	271.5186268	2014
1265407167	OTTAWA	KS	660673537	62	50.321129032	2014
1265408355	FREMONT	OH	434203237	35	32.879142857	2014
1265409205	WESTWOOD	NJ	076752616	63	61.331428570999996	2014
1265411136	DOTHAN	AL	363013022	430	47.721488372	2014
1265414528	EVANS	GA	308093090	21	68.665714286	2014
1265415491	GEORGETOWN	DE	199471725	30	82.265	2014
1265416424	MURRIETA	CA	925625963	12	58.68	2014
1265417059	WEST SENECA	NY	142242646	85	61.677294118	2014
1265419949	UNIVERSITY PARK	TX	752055648	21	51.87	2014
1265422794	FORT MYERS	FL	339077531	495	72.05892682925	2014
1265423297	CLEARWATER	FL	337563846	86	53.997209302	2014
1265425482	ALEXANDRIA	LA	713033363	159	54.390999437000005	2014
1265426522	INDIANAPOLIS	IN	462781381	32	46.709375	2014
1265427702	FALL RIVER	MA	027211733	174	54.226405369000005	2014
1265429666	HAMILTON SQUARE	NJ	086901740	18	60.66	2014
1265431035	CLEVELAND	TN	373113842	41	75.016585366	2014
1265431670	CAPE GIRARDEAU	MO	637034920	23	278.15	2014
1265437008	WILMINGTON	NC	284017350	368	77.603220588	2014
1265438220	TUCSON	AZ	857121256	736	53.7522542295	2014
1265439087	MYRTLE BEACH	SC	295887209	67	74.1540503875	2014
1265439459	WEST PALM BEACH	FL	334012715	116	57.878189655	2014
1265439947	DAVENPORT	IA	528073461	1698	54.0428554325	2014
1265441083	CHARLOTTESVILLE	VA	229114624	75	48.8725052965	2014
1265453559	GAINESVILLE	FL	326103003	16	60.20625	2014
1265455091	SMYRNA	TN	371676844	62	78.611129032	2014
1265456925	CHICAGO	IL	606575147	46	61.37	2014
1265457261	ATLANTA	GA	303421703	20	58.24	2014
1265460208	WATCHUNG	NJ	070695900	120	60.026083333	2014
1265460760	TYLER	TX	757018397	11	54.73	2014
1265461016	TULSA	OK	741352620	122	52.978442623	2014
1265464168	VERO BEACH	FL	329607320	338	57.459877369	2014
1265464952	PRESCOTT	AZ	863011641	22	55.343181818	2014
1265474175	GADSDEN	AL	359015395	82	52	2014
1265476659	ROANOKE	VA	240141717	343	78.7132697925	2014
1265476857	COLCHESTER	VT	054465985	175	75.265701613	2014
1265479489	KISSIMMEE	FL	347414924	98	56.999387755	2014
1265481147	MANALAPAN	NJ	077262773	47	293.01608182	2014
1265484208	ATLANTA	GA	303092519	130	68.23097222199999	2014
1265484851	VERO BEACH	FL	329606564	209	267.27985268	2014
1265486849	ROCKFORD	IL	611075902	160	283.29551637	2014
1265487219	MOUNT KISCO	NY	105493412	119	96.51487395	2014
1265488563	LIVERPOOL	NY	130886666	53	278.0209434	2014
1265490239	NAPERVILLE	IL	605651469	214	81.7653960575	2014
1265493811	HAZEL CREST	IL	604292001	28	70.794642857	2014
1265495378	BIRMINGHAM	AL	352096804	24	46.3075	2014
1265495451	ALBANY	NY	122051417	13	259.45230769	2014
1265515233	BOCA RATON	FL	334872768	22	87.534545455	2014
1265518328	SAVANNAH	GA	314055719	32	50.563125	2014
1265519821	HENDERSON	NV	890524369	87	306.34689655	2014
1265522635	BAY PINES	FL	33744	272	58.236555414	2014
1265525653	LOUISVILLE	KY	402416158	255	76.2717972975	2014
1265528004	STAMFORD	CT	069055466	65	66.7271153845	2014
1265528087	RICHMOND	VA	232980510	12	61.34	2014
1265530463	GREENFIELD	WI	532212057	139	53.98335874	2014
1265534036	ISSAQUAH	WA	980275390	74	89.5207457625	2014
1265534556	SOUTH MIAMI	FL	331433419	17	288.25	2014
1265537476	OCOEE	FL	347612989	191	63.993967090333335	2014
1265537716	INDIANAPOLIS	IN	462378600	67	52.38358209	2014
1265538151	SHIRLEY	NY	119671800	313	318.26436067	2014
1265538797	ROME	GA	301651416	48	72.825	2014
